batch_id,temperature_C,time_h,UTS_MPa,elongation_pct,hardness_HV
B04,550,2,1048.1,13.0,305.9
B04,575,3,1043.8,14.4,310.6
B04,600,4,1083.3,13.6,318.5
B04,625,5,1105.2,13.2,315.3
B04,400,6,914.8,16.9,279.6
B04,425,7,931.2,16.6,285.6
B04,450,8,930.7,16.8,289.2
B04,475,9,972.4,14.5,294.4
B04,500,2,957.8,15.6,287.8
B04,525,3,1027.4,14.4,293.9
B04,550,4,1051.7,14.8,302.5
B04,575,5,1086.8,13.3,314.8
B04,600,6,1087.7,11.9,310.7
B04,625,7,1103.1,9.8,312.6
B04,400,8,903.3,20.9,289.6
B04,425,9,929.7,18.0,282.7
B04,450,2,966.8,14.9,286.3
B04,475,3,962.6,15.6,288.6
B04,500,4,986.1,17.2,298.1
B04,525,5,1038.2,14.1,303.0
B04,550,6,1034.7,14.9,295.4
B04,575,7,1028.8,13.7,292.6
B04,600,8,1118.3,12.9,312.4
B04,625,9,1077.4,12.4,305.4
B04,400,2,901.7,19.3,287.8
B04,425,3,916.2,17.4,282.0
B04,450,4,975.6,15.7,297.7
B04,475,5,977.5,14.5,288.8
B04,500,6,996.6,13.8,292.2
B04,525,7,994.6,19.6,291.8
B04,550,8,1016.3,15.1,310.3
B04,575,9,1032.2,16.8,291.8
B04,600,2,1115.9,11.9,313.7
B04,625,3,1105.2,12.4,316.5
B04,400,4,883.9,17.6,272.3
B04,425,5,918.0,15.8,282.1
B04,450,6,938.7,19.1,286.8
B04,475,7,946.7,15.7,282.2
B04,500,8,987.5,16.6,294.9
B04,525,9,1034.9,15.5,298.6
B04,550,2,1042.9,14.2,307.5
B04,575,3,1039.5,14.6,316.3
B04,600,4,1061.6,14.0,299.1
B04,625,5,1139.4,12.0,315.7
B04,400,6,908.8,19.9,281.5
B04,425,7,930.2,16.3,304.0
B04,450,8,937.6,17.9,289.0
B04,475,9,953.0,16.7,285.3
B04,500,2,981.6,16.4,292.9
B04,525,3,1001.4,14.6,295.7
B04,550,4,1012.9,13.7,285.2
B04,575,5,1037.5,12.8,308.4
B04,600,6,1090.9,13.8,314.2
B04,625,7,1078.5,13.4,311.8
B04,400,8,875.3,18.4,270.0
B04,425,9,954.9,17.1,286.0
B04,450,2,911.5,17.7,286.6
B04,475,3,994.5,13.2,291.7
B04,500,4,964.8,16.8,293.3
B04,525,5,1021.0,15.0,300.1
B04,550,6,1044.3,14.9,313.0
B04,575,7,1061.1,13.2,309.7
B04,600,8,1097.7,13.0,307.5
B04,625,9,1104.2,13.0,315.3
B04,400,2,891.2,16.5,275.9
B04,425,3,931.0,19.1,295.2
B04,450,4,956.2,17.9,286.6
B04,475,5,965.2,15.3,280.4
B04,500,6,1006.0,17.9,286.2
B04,525,7,1018.7,13.7,296.6
B04,550,8,1035.9,15.7,301.6
B04,575,9,1051.8,16.4,298.7
B04,600,2,1076.8,11.6,316.8
B04,625,3,1092.1,12.3,310.3
B04,400,4,870.6,17.2,261.0
B04,425,5,952.7,17.1,288.4
B04,450,6,966.7,17.2,296.9
B04,475,7,957.4,14.9,292.0
B04,500,8,945.5,14.8,285.5
B04,525,9,1029.1,15.4,301.2
B04,550,2,1018.8,13.7,292.6
B04,575,3,1069.4,13.2,315.0
B04,600,4,1074.2,13.7,300.1
B04,625,5,1107.1,12.6,316.6
B04,400,6,907.4,17.8,277.1
B04,425,7,915.0,18.6,283.9
B04,450,8,914.0,17.4,277.6
B04,475,9,962.0,17.2,284.8
B04,500,2,1019.3,16.9,304.5
B04,525,3,989.0,15.0,290.1
B04,550,4,1017.2,13.3,300.2
B04,575,5,1049.5,10.9,306.9
B04,600,6,1079.1,13.2,309.2
B04,625,7,1096.8,11.9,311.8
B04,400,8,869.9,18.5,285.0
B04,425,9,919.2,19.1,287.7
B04,450,2,929.1,16.0,281.3
B04,475,3,980.9,14.3,289.4
B04,500,4,983.6,14.8,292.8
B04,525,5,1006.1,14.2,299.9
B04,550,6,1012.3,15.5,305.5
B04,575,7,1042.5,12.1,308.5
B04,600,8,1093.4,12.3,304.6
B04,625,9,1137.0,12.1,318.8
B04,400,2,893.2,18.9,280.9
B04,425,3,943.7,16.8,282.6
B04,450,4,955.4,15.4,290.0
B04,475,5,964.6,15.3,293.2
B04,500,6,952.6,17.8,284.9
B04,525,7,1019.8,16.3,297.3
B04,550,8,1032.6,14.6,304.1
B04,575,9,1067.7,12.8,301.0
B04,600,2,1095.8,13.9,308.3
B04,625,3,1095.1,13.5,316.1
B04,400,4,886.6,17.7,286.2
B04,425,5,904.2,16.3,279.1
B04,450,6,942.5,16.0,283.9
B04,475,7,950.0,18.6,284.0
B04,500,8,997.2,16.7,290.4
B04,525,9,1011.9,14.0,296.0
B04,550,2,1042.9,14.5,313.1
B04,575,3,1013.8,13.0,297.1
B04,600,4,1077.7,11.4,308.4
B04,625,5,1097.2,13.6,310.4
B04,400,6,875.9,17.3,286.2
B04,425,7,915.6,16.5,286.1
B04,450,8,949.5,17.4,289.9
B04,475,9,979.9,16.1,301.6
B04,500,2,996.2,14.9,294.1
B04,525,3,1012.4,17.1,296.4
B04,550,4,1029.3,13.0,290.8
B04,575,5,1059.4,13.4,304.3
B04,600,6,1066.1,12.6,310.3
B04,625,7,1109.6,12.4,312.8
B04,400,8,898.2,17.2,278.5
B04,425,9,935.2,17.2,289.3
B04,450,2,971.7,16.4,300.0
B04,475,3,974.8,13.8,297.1
B04,500,4,997.6,14.1,304.0
B04,525,5,994.2,15.4,292.2
B04,550,6,1045.0,12.9,299.0
B04,575,7,1073.9,13.5,304.6
B04,600,8,1065.7,12.8,299.7
B04,625,9,1078.5,13.8,304.9
B04,400,2,939.2,16.4,291.0
B04,425,3,915.2,17.3,273.2
B04,450,4,933.5,17.0,280.0
B04,475,5,969.9,17.6,285.6
B04,500,6,964.5,17.6,291.3
B04,525,7,1011.2,17.9,287.8
B04,550,8,1025.6,16.4,299.2
B04,575,9,1064.7,14.9,308.3
B04,600,2,1101.0,13.2,310.3
B04,625,3,1094.1,11.8,307.4
B04,400,4,913.0,20.2,289.1
B04,425,5,918.2,17.7,289.7
B04,450,6,973.8,17.9,295.4
B04,475,7,989.1,17.3,294.3
B04,500,8,982.6,17.4,289.6
B04,525,9,1026.0,13.6,310.6
B04,550,2,1032.4,13.7,291.6
B04,575,3,1094.5,14.2,306.3
B04,600,4,1066.4,11.9,304.9
B04,625,5,1130.7,14.3,325.1
B04,400,6,920.6,19.7,278.8
B04,425,7,899.4,18.4,283.8
B04,450,8,956.9,19.1,293.6
B04,475,9,989.2,16.4,298.2
B04,500,2,966.8,14.6,293.8
B04,525,3,1029.6,14.2,301.5
B04,550,4,1021.6,13.4,295.0
B04,575,5,1053.3,13.2,311.0
B04,600,6,1082.8,13.6,316.4
B04,625,7,1091.1,14.0,308.0
B04,400,8,895.2,15.2,277.3
B04,425,9,924.7,16.1,285.4
B04,450,2,938.4,16.3,282.6
B04,475,3,961.5,16.2,288.1
B04,500,4,1036.7,17.5,297.5
B04,525,5,972.3,15.1,289.0
B04,550,6,1025.9,11.6,298.2
B04,575,7,1059.7,12.5,301.9
B04,600,8,1097.7,14.1,308.5
B04,625,9,1091.1,11.4,312.7
B04,400,2,932.5,18.3,299.4
B04,425,3,939.7,18.4,291.8
B04,450,4,969.6,16.6,290.9
B04,475,5,956.8,16.3,283.4
B04,500,6,1004.3,15.7,292.3
B04,525,7,1011.8,13.9,303.5
B04,550,8,1015.1,16.1,301.0
B04,575,9,1047.1,14.8,313.0
B04,600,2,1051.2,10.8,303.0
B04,625,3,1108.5,11.3,309.7
B04,400,4,892.9,19.7,272.4
B04,425,5,896.9,18.7,279.3
B04,450,6,958.1,16.5,290.0
B04,475,7,972.6,15.1,304.7
B04,500,8,993.1,15.7,307.4
B04,525,9,1018.2,14.6,304.5
B04,550,2,1025.0,14.9,307.0
B04,575,3,1062.8,15.1,316.6
B04,600,4,1092.0,11.4,313.1
B04,625,5,1122.0,14.0,313.5
B04,400,6,900.3,17.2,278.1
B04,425,7,947.7,17.7,305.1
B04,450,8,953.1,15.1,289.8
B04,475,9,964.4,16.2,292.8
B04,500,2,998.8,15.5,293.0
B04,525,3,1036.9,16.0,296.4
B04,550,4,1004.1,14.0,296.0
B04,575,5,1037.3,13.7,307.7
B04,600,6,1061.0,14.0,311.2
B04,625,7,1074.4,11.4,291.5
B04,400,8,889.3,18.8,281.2
B04,425,9,907.8,16.0,271.1
B04,450,2,942.7,18.0,290.5
B04,475,3,972.6,15.1,299.0
B04,500,4,977.4,16.3,298.5
B04,525,5,1044.1,13.4,312.6
B04,550,6,1059.1,13.6,307.5
B04,575,7,1035.0,12.2,309.2
B04,600,8,1075.3,12.8,314.7
B04,625,9,1132.6,13.2,322.1
B04,400,2,939.1,18.3,281.4
B04,425,3,941.2,18.2,288.4
B04,450,4,963.9,17.4,299.2
B04,475,5,948.8,17.4,292.8
B04,500,6,1014.1,16.4,296.4
B04,525,7,1003.7,17.0,297.3
B04,550,8,1032.4,14.5,301.5
B04,575,9,1024.0,13.3,292.9
B04,600,2,1052.2,11.4,300.9
B04,625,3,1109.4,14.7,307.5
B04,400,4,874.4,18.3,282.5
B04,425,5,932.7,17.9,285.5
B04,450,6,926.4,15.3,292.5
B04,475,7,948.9,15.7,279.1
B04,500,8,988.7,16.5,294.7
B04,525,9,1019.4,14.7,307.9
B04,550,2,1045.6,15.2,300.1
B04,575,3,1090.1,12.5,320.1
B04,600,4,1062.2,12.4,293.0
B04,625,5,1086.2,12.8,310.7
B04,400,6,888.2,17.9,291.9
B04,425,7,902.2,17.1,279.5
B04,450,8,948.1,16.1,293.0
B04,475,9,970.3,17.1,296.2
B04,500,2,999.6,15.4,296.8
B04,525,3,1010.9,15.8,304.3
B04,550,4,1038.3,15.2,303.0
B04,575,5,1076.4,13.2,312.1
B04,600,6,1062.1,12.4,305.3
B04,625,7,1069.7,11.4,308.8
B04,400,8,892.6,16.0,271.6
B04,425,9,920.9,15.8,284.1
B04,450,2,926.8,18.2,284.8
B04,475,3,958.7,16.3,294.1
B04,500,4,988.3,15.8,283.7
B04,525,5,988.4,15.6,292.9
B04,550,6,1048.2,13.3,301.8
B04,575,7,1043.0,11.2,305.7
B04,600,8,1040.6,12.0,290.4
B04,625,9,1110.9,12.5,318.6
B04,400,2,892.6,16.0,274.6
B04,425,3,918.1,19.5,287.7
B04,450,4,918.8,14.0,283.2
B04,475,5,963.1,17.7,282.2
B04,500,6,979.0,15.7,297.3
B04,525,7,1019.5,13.3,302.0
B04,550,8,1010.9,14.3,282.8
B04,575,9,1065.8,12.7,318.4
B04,600,2,1068.8,12.8,305.7
B04,625,3,1082.8,13.0,303.8
B04,400,4,904.2,17.8,281.8
B04,425,5,917.7,19.3,281.0
B04,450,6,919.4,15.5,282.6
B04,475,7,958.2,15.2,279.8
B04,500,8,996.2,17.2,301.8
B04,525,9,1007.7,13.8,296.8
B04,550,2,1057.3,13.3,307.9
B04,575,3,1078.9,13.6,304.1
B04,600,4,1052.0,12.9,307.9
B04,625,5,1085.4,14.8,311.4
B04,400,6,901.8,18.3,288.7
B04,425,7,911.8,16.0,274.8
B04,450,8,941.6,15.4,288.3
B04,475,9,965.5,15.7,287.6
B04,500,2,967.5,16.3,293.2
B04,525,3,1008.2,14.4,302.6
B04,550,4,1020.2,16.6,299.9
B04,575,5,1044.1,13.3,300.3
B04,600,6,1082.7,12.7,306.7
B04,625,7,1100.0,12.8,313.2
B04,400,8,864.1,18.0,268.9
B04,425,9,878.8,19.7,274.5
B04,450,2,909.1,16.1,279.2
B04,475,3,934.6,17.1,294.6
B04,500,4,956.0,15.4,277.3
B04,525,5,996.9,13.5,295.9
B04,550,6,1020.8,13.8,294.0
B04,575,7,1033.5,14.3,293.0
B04,600,8,1035.1,12.7,293.3
B04,625,9,1106.3,11.1,320.0
B04,400,2,889.5,18.0,283.7
B04,425,3,909.5,15.7,288.1
B04,450,4,990.1,16.7,300.7
B04,475,5,957.5,15.7,288.1
B04,500,6,992.0,16.4,297.6
B04,525,7,1031.6,17.2,306.2
B04,550,8,1050.8,13.7,301.5
B04,575,9,1065.2,11.9,306.1
B04,600,2,1072.2,12.9,307.6
B04,625,3,1089.1,12.8,310.3
B04,400,4,876.0,19.7,286.0
B04,425,5,899.4,17.4,284.7
B04,450,6,965.7,17.7,291.3
B04,475,7,977.5,15.4,293.0
B04,500,8,1023.2,14.3,290.8
B04,525,9,1043.6,15.3,295.9
B04,550,2,1032.1,16.4,306.5
B04,575,3,1045.0,12.0,304.9
B04,600,4,1059.2,15.9,312.0
B04,625,5,1106.2,12.8,314.3
B04,400,6,933.6,18.2,276.6
B04,425,7,918.5,16.3,280.4
B04,450,8,933.9,19.8,289.3
B04,475,9,975.4,15.3,282.5
B04,500,2,981.5,13.9,298.7
B04,525,3,985.3,15.9,293.9
B04,550,4,1019.0,15.0,294.6
B04,575,5,1036.0,11.9,309.5
B04,600,6,1105.1,13.5,316.1
B04,625,7,1073.6,12.2,316.1
B04,400,8,876.6,17.8,274.6
B04,425,9,913.3,18.6,286.9
B04,450,2,917.9,17.4,284.0
B04,475,3,957.9,16.8,291.6
B04,500,4,985.3,14.2,298.3
B04,525,5,1056.0,15.9,300.4
B04,550,6,1035.8,14.5,300.8
B04,575,7,1068.6,15.5,303.3
B04,600,8,1080.9,13.1,311.8
B04,625,9,1099.6,10.5,312.9
B04,400,2,885.7,17.1,282.6
B04,425,3,935.1,18.5,293.7
B04,450,4,945.6,16.0,296.7
B04,475,5,973.9,17.5,287.0
B04,500,6,986.0,15.2,285.9
B04,525,7,999.9,16.2,296.1
B04,550,8,1019.2,12.1,292.0
B04,575,9,1064.7,15.8,310.5
B04,600,2,1015.9,12.1,297.9
B04,625,3,1085.7,10.3,314.9
B04,400,4,908.4,18.1,278.7
B04,425,5,894.1,18.7,274.3
B04,450,6,931.6,18.9,276.2
B04,475,7,1009.8,14.6,293.1
B04,500,8,998.5,15.6,296.7
B04,525,9,1018.6,17.3,298.9
B04,550,2,1023.4,13.8,299.1
B04,575,3,1063.6,14.7,308.2
B04,600,4,1086.4,12.1,316.5
B04,625,5,1109.4,14.2,319.8
B04,400,6,897.1,17.9,283.6
B04,425,7,914.4,18.2,284.7
B04,450,8,939.2,18.5,283.1
B04,475,9,944.1,14.4,292.9
B04,500,2,994.6,18.0,305.5
B05,450,2,888.4,17.9,266.2
B05,475,3,949.4,17.0,290.7
B05,500,4,971.7,16.7,293.5
B05,525,5,1020.9,13.4,288.3
B05,550,6,1029.1,13.2,308.5
B05,575,7,1073.6,13.6,315.5
B05,600,8,1090.8,14.1,300.6
B05,625,9,1138.7,12.1,308.0
B05,650,2,1149.2,11.9,323.2
B05,675,3,1212.1,11.5,334.3
B05,450,4,906.8,17.7,276.3
B05,475,5,908.4,13.1,281.8
B05,500,6,950.1,14.8,286.8
B05,525,7,1018.1,13.2,294.7
B05,550,8,1018.8,13.7,292.2
B05,575,9,1051.6,13.8,304.3
B05,600,2,1096.4,13.5,307.2
B05,625,3,1104.8,13.5,321.9
B05,650,4,1175.6,11.5,329.3
B05,675,5,1188.8,9.4,332.4
B05,450,6,923.1,17.0,284.7
B05,475,7,921.6,16.2,286.6
B05,500,8,947.5,14.8,291.0
B05,525,9,1013.2,14.5,303.4
B05,550,2,1038.5,15.4,303.7
B05,575,3,1053.1,13.6,302.2
B05,600,4,1138.5,13.5,318.7
B05,625,5,1125.3,12.6,317.8
B05,650,6,1154.6,12.1,334.5
B05,675,7,1172.6,10.4,314.0
B05,450,8,871.2,18.0,274.3
B05,475,9,922.3,15.5,290.0
B05,500,2,1005.3,15.7,285.2
B05,525,3,976.8,14.2,295.6
B05,550,4,1025.1,13.9,306.1
B05,575,5,1082.4,11.9,317.4
B05,600,6,1080.3,12.5,315.8
B05,625,7,1120.0,10.6,317.7
B05,650,8,1160.7,9.8,328.8
B05,675,9,1174.1,13.0,325.6
B05,450,2,920.6,16.0,285.5
B05,475,3,930.6,12.4,286.9
B05,500,4,988.3,16.0,300.6
B05,525,5,1003.1,17.7,308.2
B05,550,6,1019.2,13.8,301.4
B05,575,7,1060.9,14.0,306.1
B05,600,8,1101.1,12.0,320.6
B05,625,9,1113.3,15.3,324.0
B05,650,2,1178.3,11.8,328.8
B05,675,3,1205.1,11.9,327.7
B05,450,4,920.3,18.8,286.9
B05,475,5,895.6,14.2,286.4
B05,500,6,1013.3,14.2,299.2
B05,525,7,993.1,13.2,291.3
B05,550,8,1050.8,14.6,315.8
B05,575,9,1055.9,13.1,312.2
B05,600,2,1095.5,12.5,309.6
B05,625,3,1092.5,13.0,310.8
B05,650,4,1173.2,12.6,332.1
B05,675,5,1183.3,10.3,325.2
B05,450,6,912.0,16.7,277.1
B05,475,7,938.0,16.9,288.4
B05,500,8,958.6,15.1,283.9
B05,525,9,994.3,11.5,299.5
B05,550,2,1025.7,12.9,312.5
B05,575,3,1045.1,13.1,303.3
B05,600,4,1128.0,13.8,318.2
B05,625,5,1105.5,14.1,314.7
B05,650,6,1176.7,9.9,325.6
B05,675,7,1188.5,12.2,325.5
B05,450,8,886.9,16.2,276.2
B05,475,9,903.4,14.2,278.6
B05,500,2,943.7,15.1,282.1
B05,525,3,989.8,15.3,291.1
B05,550,4,1026.3,14.0,306.0
B05,575,5,1044.2,13.4,300.6
B05,600,6,1104.1,12.6,309.4
B05,625,7,1113.4,13.2,307.8
B05,650,8,1165.8,11.5,327.8
B05,675,9,1196.8,11.3,331.2
B05,450,2,899.5,18.2,280.8
B05,475,3,957.2,16.9,291.1
B05,500,4,953.9,16.7,286.8
B05,525,5,978.4,14.9,288.0
B05,550,6,982.3,13.3,297.8
B05,575,7,1036.7,13.5,299.6
B05,600,8,1064.5,14.7,303.8
B05,625,9,1115.6,13.3,326.0
B05,650,2,1182.1,11.2,332.6
B05,675,3,1213.4,9.0,341.3
B05,450,4,887.5,17.1,275.9
B05,475,5,900.9,18.1,292.5
B05,500,6,976.8,15.7,295.0
B05,525,7,1036.0,14.1,298.1
B05,550,8,1023.0,15.8,299.7
B05,575,9,1057.0,14.2,293.0
B05,600,2,1076.4,12.8,310.3
B05,625,3,1119.5,12.8,321.3
B05,650,4,1169.9,10.5,329.2
B05,675,5,1207.4,10.5,335.9
B05,450,6,887.8,16.4,273.6
B05,475,7,935.9,15.6,292.2
B05,500,8,927.9,15.4,283.4
B05,525,9,965.0,17.5,297.7
B05,550,2,1044.4,15.5,303.3
B05,575,3,1036.4,13.7,299.4
B05,600,4,1128.4,11.8,317.5
B05,625,5,1126.6,13.3,309.5
B05,650,6,1153.8,11.2,328.9
B05,675,7,1159.0,11.8,330.5
B05,450,8,918.4,16.8,270.2
B05,475,9,937.1,17.9,288.6
B05,500,2,950.5,15.3,274.5
B05,525,3,965.3,15.5,291.6
B05,550,4,1029.0,13.5,299.3
B05,575,5,1064.5,13.6,309.5
B05,600,6,1078.2,12.0,307.8
B05,625,7,1166.6,13.2,315.3
B05,650,8,1160.2,12.3,325.5
B05,675,9,1160.1,11.8,318.6
B05,450,2,910.1,16.7,269.0
B05,475,3,943.0,16.6,294.7
B05,500,4,961.8,14.9,291.7
B05,525,5,1010.5,14.8,303.1
B05,550,6,1046.7,11.7,301.8
B05,575,7,1057.9,16.3,309.2
B05,600,8,1087.6,12.9,319.1
B05,625,9,1106.8,12.3,316.0
B05,650,2,1166.9,10.7,316.8
B05,675,3,1177.3,10.8,320.7
B05,450,4,885.2,14.0,288.6
B05,475,5,932.4,14.9,290.7
B05,500,6,989.2,14.6,291.7
B05,525,7,1012.3,16.2,289.4
B05,550,8,1050.5,16.6,297.0
B05,575,9,1044.8,11.5,305.9
B05,600,2,1077.1,13.3,300.8
B05,625,3,1136.9,11.9,321.1
B05,650,4,1149.9,10.9,329.5
B05,675,5,1194.6,11.7,327.3
B05,450,6,895.0,16.8,277.8
B05,475,7,923.7,15.3,290.6
B05,500,8,957.4,15.1,296.5
B05,525,9,1012.4,16.8,308.3
B05,550,2,1014.8,13.4,287.7
B05,575,3,1045.2,12.3,300.1
B05,600,4,1071.5,12.0,309.2
B05,625,5,1139.4,11.3,324.2
B05,650,6,1154.5,11.1,324.8
B05,675,7,1182.2,13.0,328.0
B05,450,8,895.1,18.1,271.2
B05,475,9,935.1,16.1,294.4
B05,500,2,1005.4,15.9,310.7
B05,525,3,979.5,15.9,291.1
B05,550,4,1034.3,13.8,308.6
B05,575,5,1074.0,12.6,316.9
B05,600,6,1098.5,13.0,318.6
B05,625,7,1126.5,13.6,309.3
B05,650,8,1166.6,12.7,323.6
B05,675,9,1181.5,13.2,330.6
B05,450,2,908.5,17.9,292.4
B05,475,3,952.3,14.0,281.3
B05,500,4,947.3,14.9,282.6
B05,525,5,992.2,14.0,284.8
B05,550,6,1022.9,14.1,302.2
B05,575,7,1073.3,12.7,307.1
B05,600,8,1094.1,13.2,312.4
B05,625,9,1133.6,12.6,316.7
B05,650,2,1146.1,14.2,328.5
B05,675,3,1196.3,11.5,320.9
B05,450,4,887.4,17.2,270.2
B05,475,5,937.5,17.2,278.8
B05,500,6,989.2,16.5,290.5
B05,525,7,998.1,14.6,293.6
B05,550,8,1043.0,14.1,307.4
B05,575,9,1074.4,11.1,307.8
B05,600,2,1093.4,11.7,317.2
B05,625,3,1110.4,10.9,304.8
B05,650,4,1171.5,10.3,325.8
B05,675,5,1206.2,13.4,344.6
B05,450,6,905.3,17.0,277.5
B05,475,7,930.8,15.2,291.6
B05,500,8,961.9,13.3,286.1
B05,525,9,1014.3,16.7,293.3
B05,550,2,1005.4,15.8,298.7
B05,575,3,1035.2,14.0,296.6
B05,600,4,1121.9,11.2,310.9
B05,625,5,1091.8,10.6,303.1
B05,650,6,1162.7,11.6,321.3
B05,675,7,1186.7,10.5,325.6
B05,450,8,905.2,16.4,280.6
B05,475,9,915.2,15.7,286.2
B05,500,2,943.2,15.5,297.0
B05,525,3,996.3,13.2,291.0
B05,550,4,990.0,14.3,291.9
B05,575,5,1085.9,13.9,306.6
B05,600,6,1102.4,14.2,314.2
B05,625,7,1138.9,12.7,314.8
B05,650,8,1140.9,11.8,322.1
B05,675,9,1208.2,11.8,330.8
B05,450,2,910.9,16.3,272.6
B05,475,3,943.6,15.8,281.2
B05,500,4,966.4,14.9,288.6
B05,525,5,973.0,14.3,294.4
B05,550,6,1049.0,15.6,300.3
B05,575,7,1057.3,14.2,310.5
B05,600,8,1093.9,13.7,310.8
B05,625,9,1139.2,14.2,317.2
B05,650,2,1179.9,12.3,327.0
B05,675,3,1200.5,12.0,328.2
B05,450,4,903.1,16.7,290.6
B05,475,5,943.4,16.0,285.2
B05,500,6,986.2,16.3,297.6
B05,525,7,992.5,14.2,304.3
B05,550,8,1023.6,16.7,298.9
B05,575,9,1054.3,13.2,304.2
B05,600,2,1090.4,10.8,310.4
B05,625,3,1111.6,13.4,311.3
B05,650,4,1176.3,12.6,326.0
B05,675,5,1193.4,11.6,325.4
B05,450,6,871.4,17.6,274.7
B05,475,7,906.1,14.8,285.4
B05,500,8,966.1,15.8,296.5
B05,525,9,1010.9,14.2,306.6
B05,550,2,1016.6,14.0,300.5
B05,575,3,1059.0,13.8,293.7
B05,600,4,1094.0,13.1,312.0
B05,625,5,1162.8,13.8,319.1
B05,650,6,1174.2,14.8,332.7
B05,675,7,1178.9,9.7,315.7
B05,450,8,905.9,15.2,272.9
B05,475,9,914.3,16.3,278.8
B05,500,2,961.9,14.1,284.1
B05,525,3,979.2,14.8,300.3
B05,550,4,997.2,11.6,300.9
B05,575,5,1071.5,12.7,315.7
B05,600,6,1091.0,12.5,322.5
B05,625,7,1143.7,13.7,315.6
B05,650,8,1178.0,12.0,324.5
B05,675,9,1212.3,10.9,331.4
B05,450,2,889.1,16.9,280.0
B05,475,3,963.5,14.5,290.8
B05,500,4,974.7,16.7,285.4
B05,525,5,976.6,16.8,290.8
B05,550,6,1027.1,13.2,304.5
B05,575,7,1052.3,13.2,308.5
B05,600,8,1082.4,11.9,312.9
B05,625,9,1103.8,10.9,313.0
B05,650,2,1147.4,12.3,322.4
B05,675,3,1241.4,11.3,323.7
B05,450,4,911.5,16.4,288.7
B05,475,5,922.7,15.9,278.8
B05,500,6,956.2,16.0,282.4
B05,525,7,993.7,12.9,302.5
B05,550,8,1033.2,15.0,298.1
B05,575,9,1064.2,12.3,310.4
B05,600,2,1107.5,13.5,309.2
B05,625,3,1145.2,13.5,325.7
B05,650,4,1145.6,11.5,322.0
B05,675,5,1195.0,11.8,337.3
B05,450,6,877.5,15.4,268.7
B05,475,7,926.2,14.3,282.3
B05,500,8,965.5,14.5,292.6
B05,525,9,979.8,14.9,293.7
B05,550,2,1038.0,17.5,311.7
B05,575,3,1083.2,13.1,308.8
B05,600,4,1082.8,12.2,314.5
B05,625,5,1118.3,12.1,301.1
B05,650,6,1157.6,12.0,325.2
B05,675,7,1212.1,11.9,332.1
B05,450,8,897.2,18.1,277.1
B05,475,9,906.2,17.0,280.7
B05,500,2,968.2,15.1,289.2
B05,525,3,1016.1,14.8,291.5
B05,550,4,1017.7,12.8,298.6
B05,575,5,1088.1,14.2,312.7
B05,600,6,1089.2,13.9,315.6
B05,625,7,1123.0,12.9,322.4
B05,650,8,1151.9,12.0,322.3
B05,675,9,1188.7,10.9,324.5
B05,450,2,888.7,16.0,285.2
B05,475,3,936.9,16.3,285.9
B05,500,4,980.1,13.8,293.8
B05,525,5,994.4,14.5,295.0
B05,550,6,1020.3,13.6,300.4
B05,575,7,1035.9,12.6,307.8
B05,600,8,1103.1,10.9,314.4
B05,625,9,1135.1,11.8,312.3
B05,650,2,1176.3,11.7,325.9
B05,675,3,1174.8,9.1,318.6
B05,450,4,899.5,16.8,271.0
B05,475,5,936.3,17.7,282.3
B05,500,6,940.4,17.6,286.6
B05,525,7,1017.8,15.7,297.4
B05,550,8,1055.7,12.2,312.7
B05,575,9,1064.2,10.6,305.2
B05,600,2,1132.5,12.1,329.4
B05,625,3,1130.3,10.9,321.6
B05,650,4,1156.5,11.7,321.6
B05,675,5,1226.0,13.8,330.9
B05,450,6,903.6,17.9,291.3
B05,475,7,924.8,14.7,280.0
B05,500,8,964.3,15.2,297.5
B05,525,9,977.0,14.2,292.4
B05,550,2,1030.1,15.5,305.3
B05,575,3,1059.7,12.0,313.0
B05,600,4,1094.2,11.2,314.8
B05,625,5,1077.3,12.9,306.1
B05,650,6,1183.7,12.4,336.9
B05,675,7,1209.6,10.8,335.1
B05,450,8,909.1,16.6,279.3
B05,475,9,961.5,16.1,291.1
B05,500,2,939.3,17.1,288.8
B05,525,3,1013.2,17.1,306.9
B05,550,4,1032.9,15.2,306.2
B05,575,5,1057.7,13.7,311.6
B05,600,6,1122.5,12.7,309.1
B05,625,7,1129.5,12.0,319.1
B05,650,8,1172.1,14.3,325.2
B05,675,9,1185.5,10.9,324.8
B05,450,2,888.4,16.5,281.4
B05,475,3,904.8,15.9,286.9
B05,500,4,969.1,13.3,295.0
B05,525,5,994.2,16.0,301.5
B05,550,6,982.6,13.7,283.2
B05,575,7,1091.0,12.8,308.5
B05,600,8,1091.2,11.8,307.8
B05,625,9,1114.1,12.9,323.9
B05,650,2,1162.3,11.7,323.4
B05,675,3,1161.4,11.0,324.6
B05,450,4,918.7,17.3,284.3
B05,475,5,889.5,16.2,275.0
B05,500,6,970.2,13.6,284.8
B05,525,7,1008.4,15.1,306.2
B05,550,8,1062.6,15.8,308.1
B05,575,9,1090.7,15.6,317.6
B05,600,2,1095.6,13.6,317.6
B05,625,3,1140.8,11.9,319.4
B05,650,4,1195.9,11.9,334.5
B05,675,5,1204.2,9.7,335.9
B05,450,6,915.1,16.8,279.0
B05,475,7,918.5,16.4,280.3
B05,500,8,931.0,14.9,281.0
B05,525,9,1007.4,17.2,279.3
